"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1998","testSauceDemo","Surefire suite","Sun Oct 26 22:16:47 UTC 2025","passed","Sun Oct 26 22:16:49 UTC 2025","OneTest","Surefire test","OneTest","testSauceDemo"
