"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2075","testSauceDemo","Surefire suite","Sun Oct 26 22:02:58 UTC 2025","passed","Sun Oct 26 22:03:00 UTC 2025","OneTest","Surefire test","OneTest","testSauceDemo"
