"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2084","testSauceDemo","Surefire suite","Sun Oct 26 22:35:03 UTC 2025","passed","Sun Oct 26 22:35:05 UTC 2025","OneTest","Surefire test","OneTest","testSauceDemo"
