"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2171","testSauceDemo","Surefire suite","Mon Oct 27 00:25:24 UTC 2025","passed","Mon Oct 27 00:25:26 UTC 2025","OneTest","Surefire test","OneTest","testSauceDemo"
