"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2195","testSauceDemo","Surefire suite","Sun Oct 26 22:08:20 UTC 2025","passed","Sun Oct 26 22:08:22 UTC 2025","OneTest","Surefire test","OneTest","testSauceDemo"
