"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1980","testSauceDemo","Surefire suite","Sun Oct 26 22:50:18 UTC 2025","passed","Sun Oct 26 22:50:20 UTC 2025","OneTest","Surefire test","OneTest","testSauceDemo"
