"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1969","testSauceDemo","Surefire suite","Mon Oct 27 00:17:49 UTC 2025","passed","Mon Oct 27 00:17:51 UTC 2025","OneTest","Surefire test","OneTest","testSauceDemo"
