"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2219","testSauceDemo","Surefire suite","Mon Oct 27 17:22:38 UTC 2025","passed","Mon Oct 27 17:22:41 UTC 2025","OneTest","Surefire test","OneTest","testSauceDemo"
