"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1979","testSauceDemo","Surefire suite","Mon Oct 27 19:29:35 UTC 2025","passed","Mon Oct 27 19:29:37 UTC 2025","OneTest","Surefire test","OneTest","testSauceDemo"
