"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2093","testSauceDemo","Surefire suite","Mon Oct 27 17:28:38 UTC 2025","passed","Mon Oct 27 17:28:40 UTC 2025","OneTest","Surefire test","OneTest","testSauceDemo"
