"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2040","testSauceDemo","Surefire suite","Mon Oct 27 00:28:10 UTC 2025","passed","Mon Oct 27 00:28:12 UTC 2025","OneTest","Surefire test","OneTest","testSauceDemo"
