"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2362","testSauceDemo","Surefire suite","Mon Oct 27 17:41:11 UTC 2025","passed","Mon Oct 27 17:41:13 UTC 2025","OneTest","Surefire test","OneTest","testSauceDemo"
